*_*********꧁鑫҉磊҉直҉播҉源꧂*********_*
______      _               _  _          
| ___ \    | |             | || |         
| |_/ /___ | |_  _ __  ___ | || |_ __   __
|  __// _ \| __|| '__|/ _ \| || __|\ \ / /
| |  |  __/| |_ | |  |  __/| || |_  \ V / 
\_|   \___| \__||_|   \___||_| \__|  \_/  
//免费软件꙰严禁商业꙰仅供测试꙰违者自负!꙰//
//如果你抓包了获取到了直播源,请自用,别公开,谢谢！//

--綫路壹4GTV--
🌏綜合其他,#genre#
八大綜藝台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv039/index.m3u8?proxy=true
八大精彩台,http://mianti.pendy.dpdns.org/4gtv-4gtv034/index.m3u8?proxy=true
八大精彩台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv034/index.m3u8?proxy=true
TVBS綜藝台,http://mianti.pendy.dpdns.org/4gtv-live087/index.m3u8?proxy=true
TVBS歡樂台,http://mianti.pendy.dpdns.org/4gtv-4gtv068/index.m3u8?proxy=true
TVBS歡樂台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv068/index.m3u8?proxy=true
TVBS精采台,http://mianti.pendy.dpdns.org/4gtv-4gtv067/index.m3u8?proxy=true
TVBS精采台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv067/index.m3u8?proxy=true
愛爾達娛樂台,http://mianti.pendy.dpdns.org/4gtv-4gtv070/index.m3u8?proxy=true
愛爾達娛樂台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv070/index.m3u8?proxy=true
豬哥亮歌廳秀,http://mianti.pendy.dpdns.org/4gtv-4gtv006/index.m3u8?proxy=true
豬哥亮歌廳秀,http://mianti.pendy.dpdns.org/li-4gtv-4gtv006/index.m3u8?proxy=true
TRACE Urban,http://mianti.pendy.dpdns.org/4gtv-4gtv082/index.m3u8?proxy=true
TRACE Urban,http://mianti.pendy.dpdns.org/li-4gtv-4gtv082/index.m3u8?proxy=true
Mezzo Live HD,http://mianti.pendy.dpdns.org/4gtv-4gtv083/index.m3u8?proxy=true
Mezzo Live HD,http://mianti.pendy.dpdns.org/li-4gtv-4gtv083/index.m3u8?proxy=true
CLASSICA 古典樂,http://mianti.pendy.dpdns.org/4gtv-4gtv059/index.m3u8?proxy=true
CLASSICA 古典樂,http://mianti.pendy.dpdns.org/li-4gtv-4gtv059/index.m3u8?proxy=true
CMusic 電影原聲台,http://mianti.pendy.dpdns.org/4gtv-live031/index.m3u8?proxy=true
MTV Live HD 音樂頻道,http://mianti.pendy.dpdns.org/4gtv-live025/index.m3u8?proxy=true

🔰生活旅遊,#genre#
民視旅遊台,http://mianti.pendy.dpdns.org/litv-ftv07/index.m3u8?proxy=true
民視旅遊台,http://mianti.pendy.dpdns.org/li-litv-ftv07/index.m3u8?proxy=true
亞洲旅遊台,http://mianti.pendy.dpdns.org/4gtv-4gtv076/index.m3u8?proxy=true
亞洲旅遊台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv076/index.m3u8?proxy=true
亞洲旅遊台,http://mianti.pendy.dpdns.org/of-4gtv-4gtv076/index.m3u8?proxy=true
Smart知識台,http://mianti.pendy.dpdns.org/litv-longturn19/index.m3u8?proxy=true
Smart知識台,http://mianti.pendy.dpdns.org/li-litv-longturn19/index.m3u8?proxy=true
rollor滾動力,http://mianti.pendy.dpdns.org/4gtv-live012/index.m3u8?proxy=true
fun探索娛樂台,http://mianti.pendy.dpdns.org/4gtv-live011/index.m3u8?proxy=true
幸福空間居家台,http://mianti.pendy.dpdns.org/4gtv-live206/index.m3u8?proxy=true
愛爾達生活旅遊台,http://mianti.pendy.dpdns.org/4gtv-live120/index.m3u8?proxy=true
INULTRA,http://mianti.pendy.dpdns.org/4gtv-live096/index.m3u8?proxy=true
Pet Club TV,http://mianti.pendy.dpdns.org/4gtv-live110/index.m3u8?proxy=true
Love Nature,http://mianti.pendy.dpdns.org/4gtv-live208/index.m3u8?proxy=true
Global Trekker,http://mianti.pendy.dpdns.org/4gtv-live112/index.m3u8?proxy=true
LUXE TV Channel,http://mianti.pendy.dpdns.org/4gtv-live121/index.m3u8?proxy=true
Lifetime 娛樂頻道,http://mianti.pendy.dpdns.org/4gtv-live029/index.m3u8?proxy=true
TV5MONDE STYLE HD 生活時尚,http://mianti.pendy.dpdns.org/4gtv-live122/index.m3u8?proxy=true
MagellanTV頻道 (麥哲倫頻道),http://mianti.pendy.dpdns.org/4gtv-live123/index.m3u8?proxy=true

🏰兒童卡通,#genre#
達文西頻道,http://mianti.pendy.dpdns.org/4gtv-4gtv018/index.m3u8?proxy=true
達文西頻道,http://mianti.pendy.dpdns.org/li-4gtv-4gtv018/index.m3u8?proxy=true
精選動漫台,http://mianti.pendy.dpdns.org/4gtv-live024/index.m3u8?proxy=true
經典卡通台,http://mianti.pendy.dpdns.org/4gtv-live022/index.m3u8?proxy=true
龍華卡通台,http://mianti.pendy.dpdns.org/li-litv-longturn01/index.m3u8?proxy=true
龍華卡通台,http://mianti.pendy.dpdns.org/litv-longturn01/index.m3u8?proxy=true
靖天卡通台,http://mianti.pendy.dpdns.org/4gtv-4gtv044/index.m3u8?proxy=true
靖天卡通台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv044/index.m3u8?proxy=true
靖洋卡通Nice Bingo,http://mianti.pendy.dpdns.org/4gtv-4gtv057/index.m3u8?proxy=true
靖洋卡通Nice Bingo,http://mianti.pendy.dpdns.org/li-4gtv-4gtv057/index.m3u8?proxy=true
MOMO親子台,http://mianti.pendy.dpdns.org/4gtv-live107/index.m3u8?proxy=true
ELTV生活英語台,http://mianti.pendy.dpdns.org/litv-longturn20/index.m3u8?proxy=true
ELTV生活英語台,http://mianti.pendy.dpdns.org/li-litv-longturn20/index.m3u8?proxy=true
ELTV生活英語台,http://mianti.pendy.dpdns.org/of-litv-longturn20/index.m3u8?proxy=true
Nick Jr.兒童頻道,http://mianti.pendy.dpdns.org/4gtv-live032/index.m3u8?proxy=true
Nick Elodeon兒童頻道,http://mianti.pendy.dpdns.org/4gtv-live105/index.m3u8?proxy=true
DreamWorks 夢工廠動畫,http://mianti.pendy.dpdns.org/4gtv-live017/index.m3u8?proxy=true
LiveABC互動英語頻道,http://mianti.pendy.dpdns.org/4gtv-live030/index.m3u8?proxy=true

📡新聞財經,#genre#
中天新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv009/index.m3u8?proxy=true
中天新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv009/index.m3u8?proxy=true
中天新聞台,http://mianti.pendy.dpdns.org/of-4gtv-4gtv009/index.m3u8?proxy=true
中視新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv074/index.m3u8?proxy=true
中視新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv074/index.m3u8?proxy=true
中視新聞台,http://mianti.pendy.dpdns.org/of-4gtv-4gtv074/index.m3u8?proxy=true
華視新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv052/index.m3u8?proxy=true
華視新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv052/index.m3u8?proxy=true
華視新聞台,http://mianti.pendy.dpdns.org/of-4gtv-4gtv052/index.m3u8?proxy=true
台視新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv051/index.m3u8?proxy=true
台視新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv051/index.m3u8?proxy=true
台視財經台,http://mianti.pendy.dpdns.org/4gtv-4gtv056/index.m3u8?proxy=true
民視新聞台,http://mianti.pendy.dpdns.org/litv-ftv13/index.m3u8?proxy=true
民視新聞台,http://mianti.pendy.dpdns.org/li-litv-ftv13/index.m3u8?proxy=true
非凡新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv010/index.m3u8?proxy=true
非凡商業台,http://mianti.pendy.dpdns.org/4gtv-4gtv048/index.m3u8?proxy=true
東森新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv152/index.m3u8?proxy=true
東森新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv152/index.m3u8?proxy=true
寰宇新聞台,http://mianti.pendy.dpdns.org/litv-longturn14/index.m3u8?proxy=true
寰宇新聞台,http://mianti.pendy.dpdns.org/li-litv-longturn14/index.m3u8?proxy=true
寰宇新聞台,http://mianti.pendy.dpdns.org/of-litv-longturn14/index.m3u8?proxy=true
寰宇財經台,http://mianti.pendy.dpdns.org/4gtv-4gtv158/index.m3u8?proxy=true
寰宇財經台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv158/index.m3u8?proxy=true
寰宇財經台,http://mianti.pendy.dpdns.org/of-4gtv-4gtv158/index.m3u8?proxy=true
寰宇新聞台灣台,http://mianti.pendy.dpdns.org/4gtv-4gtv156/index.m3u8?proxy=true
寰宇新聞台灣台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv156/index.m3u8?proxy=true
寰宇新聞台灣台,http://mianti.pendy.dpdns.org/of-4gtv-4gtv156/index.m3u8?proxy=true
三立新聞iNEWS,http://mianti.pendy.dpdns.org/4gtv-live089/index.m3u8?proxy=true
三立新聞iNEWS,http://mianti.pendy.dpdns.org/iNEWS/index.m3u8?proxy=true
鏡電視新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv075/index.m3u8?proxy=true
鏡電視新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv075/index.m3u8?proxy=true
東森財經新聞台,http://mianti.pendy.dpdns.org/4gtv-4gtv153/index.m3u8?proxy=true
東森財經新聞台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv153/index.m3u8?proxy=true
半島國際新聞台,http://mianti.pendy.dpdns.org/litv-ftv10/index.m3u8?proxy=true
半島國際新聞台,http://mianti.pendy.dpdns.org/li-litv-ftv10/index.m3u8?proxy=true
TVBS HD,http://mianti.pendy.dpdns.org/4gtv-4gtv073/index.m3u8?proxy=true
TVBS HD,http://mianti.pendy.dpdns.org/li-4gtv-4gtv073/index.m3u8?proxy=true
TVBS 新聞,http://mianti.pendy.dpdns.org/li-4gtv-4gtv072/index.m3u8?proxy=true
第1商業台,http://mianti.pendy.dpdns.org/4gtv-4gtv104/index.m3u8?proxy=true
第1商業台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv104/index.m3u8?proxy=true
倪珍報氣象,http://mianti.pendy.dpdns.org/nnews-wf/index.m3u8?proxy=true
倪珍播新聞,http://mianti.pendy.dpdns.org/nnews-zh/index.m3u8?proxy=true
倪珍越語新聞,http://mianti.pendy.dpdns.org/nnews-vn/index.m3u8?proxy=true
DW德國之聲,http://mianti.pendy.dpdns.org/4gtv-live071/index.m3u8?proxy=true
VOA美國之音,http://mianti.pendy.dpdns.org/litv-ftv03/index.m3u8?proxy=true
VOA美國之音,http://mianti.pendy.dpdns.org/li-litv-ftv03/index.m3u8?proxy=true
Bloomberg TV,http://mianti.pendy.dpdns.org/4gtv-live059/index.m3u8?proxy=true
SBN全球財經台,http://mianti.pendy.dpdns.org/4gtv-live060/index.m3u8?proxy=true
FRANCE24英文台,http://mianti.pendy.dpdns.org/4gtv-live146/index.m3u8?proxy=true
CNBC Asia 財經台,http://mianti.pendy.dpdns.org/4gtv-live130/index.m3u8?proxy=true

⚽體育競技,#genre#
車迷TV,http://mianti.pendy.dpdns.org/4gtv-live201/index.m3u8?proxy=true
時尚運動X,http://mianti.pendy.dpdns.org/4gtv-4gtv014/index.m3u8?proxy=true
時尚運動X,http://mianti.pendy.dpdns.org/li-4gtv-4gtv014/index.m3u8?proxy=true
智林體育台,http://mianti.pendy.dpdns.org/4gtv-4gtv101/index.m3u8?proxy=true
智林體育台,http://mianti.pendy.dpdns.org/li-4gtv-4gtv101/index.m3u8?proxy=true
博斯魅力台,http://mianti.pendy.dpdns.org/litv-longturn04/index.m3u8?proxy=true
博斯網球台,http://mianti.pendy.dpdns.org/litv-longturn09/index.m3u8?proxy=true
博斯高球一台,http://mianti.pendy.dpdns.org/litv-longturn05/index.m3u8?proxy=true
博斯高球二台,http://mianti.pendy.dpdns.org/litv-longturn06/index.m3u8?proxy=true
博斯運動一台,http://mianti.pendy.dpdns.org/litv-longturn07/index.m3u8?proxy=true
博斯運動二台,http://mianti.pendy.dpdns.org/litv-longturn08/index.m3u8?proxy=true
博斯無限一台,http://mianti.pendy.dpdns.org/litv-longturn10/index.m3u8?proxy=true
博斯無限二台,http://mianti.pendy.dpdns.org/litv-longturn13/index.m3u8?proxy=true
Ginx TV 電競頻道,http://mianti.pendy.dpdns.org/4gtv-4gtv053/index.m3u8?proxy=true
Ginx TV 電競頻道,http://mianti.pendy.dpdns.org/li-4gtv-4gtv053/index.m3u8?proxy=true
TRACE Sport Stars,http://mianti.pendy.dpdns.org/4gtv-4gtv077/index.m3u8?proxy=true
TRACE Sport Stars,http://mianti.pendy.dpdns.org/li-4gtv-4gtv077/index.m3u8?proxy=true

🎏紀實探索,#genre#
影迷數位紀實台,http://mianti.pendy.dpdns.org/litv-ftv15/index.m3u8?proxy=true
影迷數位紀實台,http://mianti.pendy.dpdns.org/li-litv-ftv15/index.m3u8?proxy=true
視納華仁紀實頻道,http://mianti.pendy.dpdns.org/4gtv-4gtv013/index.m3u8?proxy=true
視納華仁紀實頻道,http://mianti.pendy.dpdns.org/li-4gtv-4gtv013/index.m3u8?proxy=true
CI 罪案偵查頻道,http://mianti.pendy.dpdns.org/4gtv-live027/index.m3u8?proxy=true
History 歷史頻道,http://mianti.pendy.dpdns.org/4gtv-live026/index.m3u8?proxy=true

📺歐飛點播,#genre#
三國,http://mianti.pendy.dpdns.org/ofiii103/index.m3u8?proxy=true
扶搖,http://mianti.pendy.dpdns.org/ofiii102/index.m3u8?proxy=true
獵狐,http://mianti.pendy.dpdns.org/ofiii120/index.m3u8?proxy=true
司藤,http://mianti.pendy.dpdns.org/ofiii123/index.m3u8?proxy=true
茶金,http://mianti.pendy.dpdns.org/ofiii155/index.m3u8?proxy=true
苦力,http://mianti.pendy.dpdns.org/ofiii156/index.m3u8?proxy=true
戰神,http://mianti.pendy.dpdns.org/ofiii197/index.m3u8?proxy=true
琅琊榜,http://mianti.pendy.dpdns.org/ofiii101/index.m3u8?proxy=true
長樂曲,http://mianti.pendy.dpdns.org/ofiii105/index.m3u8?proxy=true
楚喬傳,http://mianti.pendy.dpdns.org/ofiii110/index.m3u8?proxy=true
九重紫,http://mianti.pendy.dpdns.org/ofiii114/index.m3u8?proxy=true
膽大黨,http://mianti.pendy.dpdns.org/ofiii183/index.m3u8?proxy=true
步步驚心,http://mianti.pendy.dpdns.org/ofiii113/index.m3u8?proxy=true
不良笑花,http://mianti.pendy.dpdns.org/ofiii196/index.m3u8?proxy=true
第一神拳,http://mianti.pendy.dpdns.org/ofiii163/index.m3u8?proxy=true
看板人物,http://mianti.pendy.dpdns.org/ofiii138/index.m3u8?proxy=true
狂人日誌,http://mianti.pendy.dpdns.org/ofiii217/index.m3u8?proxy=true
法眼黑與白,http://mianti.pendy.dpdns.org/ofiii134/index.m3u8?proxy=true
電動車時代,http://mianti.pendy.dpdns.org/ofiii215/index.m3u8?proxy=true
豬哥壹級棒,http://mianti.pendy.dpdns.org/ofiii126/index.m3u8?proxy=true
綜藝玩很大,http://mianti.pendy.dpdns.org/ofiii130/index.m3u8?proxy=true
天才衝衝衝,http://mianti.pendy.dpdns.org/ofiii135/index.m3u8?proxy=true
女人我最大,http://mianti.pendy.dpdns.org/ofiii137/index.m3u8?proxy=true
公視金獎台,http://mianti.pendy.dpdns.org/ofiii13/index.m3u8?proxy=true
東森娛樂台,http://mianti.pendy.dpdns.org/ofiii32/index.m3u8?proxy=true
寰宇全視界,http://mianti.pendy.dpdns.org/ofiii204/index.m3u8?proxy=true
新聞大白話,http://mianti.pendy.dpdns.org/ofiii202/index.m3u8?proxy=true
環球大戰線,http://mianti.pendy.dpdns.org/ofiii206/index.m3u8?proxy=true
少康戰情室,http://mianti.pendy.dpdns.org/ofiii207/index.m3u8?proxy=true
非凡大探索,http://mianti.pendy.dpdns.org/ofiii234/index.m3u8?proxy=true
大新聞大爆卦,http://mianti.pendy.dpdns.org/ofiii201/index.m3u8?proxy=true
闽南國民大會,http://mianti.pendy.dpdns.org/ofiii208/index.m3u8?proxy=true
文茜的世界周報,http://mianti.pendy.dpdns.org/ofiii203/index.m3u8?proxy=true
文茜的世界財經周報,http://mianti.pendy.dpdns.org/ofiii205/index.m3u8?proxy=true
包青天 1993,http://mianti.pendy.dpdns.org/ofiii151/index.m3u8?proxy=true
倚天屠龍記 2019,http://mianti.pendy.dpdns.org/ofiii111/index.m3u8?proxy=true
東宮(完整版),http://mianti.pendy.dpdns.org/ofiii108/index.m3u8?proxy=true
獵人(中文版),http://mianti.pendy.dpdns.org/ofiii167/index.m3u8?proxy=true
爆漫王(中文版),http://mianti.pendy.dpdns.org/ofiii181/index.m3u8?proxy=true
烘焙王(中文版),http://mianti.pendy.dpdns.org/ofiii176/index.m3u8?proxy=true
刀劍神域(中文版),http://mianti.pendy.dpdns.org/ofiii164/index.m3u8?proxy=true
隊長小翼(中文版),http://mianti.pendy.dpdns.org/ofiii169/index.m3u8?proxy=true
脖子解說 Mr. Neck,http://mianti.pendy.dpdns.org/ofiii218/index.m3u8?proxy=true
哆啦Ａ夢台,http://mianti.pendy.dpdns.org/ofiii22/index.m3u8?proxy=true
新哆啦A夢(中文版),http://mianti.pendy.dpdns.org/ofiii23/index.m3u8?proxy=true
蠟筆小新(中文版),http://mianti.pendy.dpdns.org/ofiii165/index.m3u8?proxy=true
白雪公主非死不可,http://mianti.pendy.dpdns.org/ofiii146/index.m3u8?proxy=true
鋼之鍊金術師,http://mianti.pendy.dpdns.org/ofiii177/index.m3u8?proxy=true
國際大小事,http://mianti.pendy.dpdns.org/ofiii55/index.m3u8?proxy=true
國色芳華,http://mianti.pendy.dpdns.org/ofiii109/index.m3u8?proxy=true
海派甜心,http://mianti.pendy.dpdns.org/ofiii195/index.m3u8?proxy=true
好搭檔,http://mianti.pendy.dpdns.org/ofiii147/index.m3u8?proxy=true
好運家,http://mianti.pendy.dpdns.org/ofiii121/index.m3u8?proxy=true
第1財經,http://mianti.pendy.dpdns.org/ofiii64/index.m3u8?proxy=true
健康2.0,http://mianti.pendy.dpdns.org/ofiii132/index.m3u8?proxy=true
健康問良醫,http://mianti.pendy.dpdns.org/ofiii92/index.m3u8?proxy=true
進擊的台灣,http://mianti.pendy.dpdns.org/ofiii237/index.m3u8?proxy=true
回到20歲,http://mianti.pendy.dpdns.org/ofiii145/index.m3u8?proxy=true
錦繡安寧,http://mianti.pendy.dpdns.org/ofiii100/index.m3u8?proxy=true
經典劇場,http://mianti.pendy.dpdns.org/ofiii38/index.m3u8?proxy=true
麻醉風暴,http://mianti.pendy.dpdns.org/ofiii158/index.m3u8?proxy=true
軍師聯盟,http://mianti.pendy.dpdns.org/ofiii106/index.m3u8?proxy=true
軍師聯盟2 虎嘯龍吟,http://mianti.pendy.dpdns.org/ofiii107/index.m3u8?proxy=true
啦啦隊獨家專訪,http://mianti.pendy.dpdns.org/ofiii88/index.m3u8?proxy=true
凌晨兩點的灰姑娘,http://mianti.pendy.dpdns.org/ofiii149/index.m3u8?proxy=true
木曜4超玩 一日系列,http://mianti.pendy.dpdns.org/ofiii140/index.m3u8?proxy=true
村裡來了個暴走女外科,http://mianti.pendy.dpdns.org/ofiii153/index.m3u8?proxy=true
周星馳台,http://mianti.pendy.dpdns.org/ofiii73/index.m3u8?proxy=true
歐飛電影台,http://mianti.pendy.dpdns.org/ofiii74/index.m3u8?proxy=true
歐飛動作電影台,http://mianti.pendy.dpdns.org/ofiii75/index.m3u8?proxy=true
請叫我總監,http://mianti.pendy.dpdns.org/ofiii122/index.m3u8?proxy=true
請問今晚住誰家,http://mianti.pendy.dpdns.org/ofiii242/index.m3u8?proxy=true
披荊斬棘的大小姐,http://mianti.pendy.dpdns.org/ofiii112/index.m3u8?proxy=true
全國大罷免,http://mianti.pendy.dpdns.org/ofiii56/index.m3u8?proxy=true
全民星攻略,http://mianti.pendy.dpdns.org/ofiii131/index.m3u8?proxy=true
生命的贏家,http://mianti.pendy.dpdns.org/ofiii192/index.m3u8?proxy=true
社會NOW什麼,http://mianti.pendy.dpdns.org/ofiii85/index.m3u8?proxy=true
人氣動漫預告,http://mianti.pendy.dpdns.org/ofiii97/index.m3u8?proxy=true
去有風的地方,http://mianti.pendy.dpdns.org/ofiii116/index.m3u8?proxy=true
柯文哲政治風波,http://mianti.pendy.dpdns.org/ofiii51/index.m3u8?proxy=true
食尚玩家-2天1夜go,http://mianti.pendy.dpdns.org/ofiii227/index.m3u8?proxy=true
食尚玩家-Hello腹餓代,http://mianti.pendy.dpdns.org/ofiii225/index.m3u8?proxy=true
食尚玩家-瘋狂總部,http://mianti.pendy.dpdns.org/ofiii230/index.m3u8?proxy=true
食尚玩家-魚肉鄉民,http://mianti.pendy.dpdns.org/ofiii229/index.m3u8?proxy=true
食尚玩家-熱血48小時,http://mianti.pendy.dpdns.org/ofiii228/index.m3u8?proxy=true
食尚玩家-天菜就醬吃,http://mianti.pendy.dpdns.org/ofiii226/index.m3u8?proxy=true
忍者亂太郎(中文版),http://mianti.pendy.dpdns.org/ofiii182/index.m3u8?proxy=true
史上最強弟子兼一(中文版),http://mianti.pendy.dpdns.org/ofiii180/index.m3u8?proxy=true
掏掏新聞,http://mianti.pendy.dpdns.org/ofiii50/index.m3u8?proxy=true
私藏浪漫,http://mianti.pendy.dpdns.org/ofiii115/index.m3u8?proxy=true
頭腦共助,http://mianti.pendy.dpdns.org/ofiii148/index.m3u8?proxy=true
俗女養成記,http://mianti.pendy.dpdns.org/ofiii157/index.m3u8?proxy=true
世界第一等,http://mianti.pendy.dpdns.org/ofiii238/index.m3u8?proxy=true
台灣第一等,http://mianti.pendy.dpdns.org/ofiii239/index.m3u8?proxy=true
台灣啟示錄,http://mianti.pendy.dpdns.org/ofiii133/index.m3u8?proxy=true
台灣真善美,http://mianti.pendy.dpdns.org/ofiii241/index.m3u8?proxy=true
台灣靈異事件,http://mianti.pendy.dpdns.org/ofiii150/index.m3u8?proxy=true
台灣1001個故事,http://mianti.pendy.dpdns.org/ofiii235/index.m3u8?proxy=true
台灣壹百種味道,http://mianti.pendy.dpdns.org/ofiii245/index.m3u8?proxy=true
泰可愛旋風,http://mianti.pendy.dpdns.org/ofiii89/index.m3u8?proxy=true
饕客揪愛吃,http://mianti.pendy.dpdns.org/ofiii96/index.m3u8?proxy=true
威廉沈歡樂送,http://mianti.pendy.dpdns.org/ofiii139/index.m3u8?proxy=true
我的婆婆怎麼那麼可愛,http://mianti.pendy.dpdns.org/ofiii152/index.m3u8?proxy=true
我們這一家,http://mianti.pendy.dpdns.org/ofiii166/index.m3u8?proxy=true
武媚娘傳奇,http://mianti.pendy.dpdns.org/ofiii104/index.m3u8?proxy=true
夏目友人帳,http://mianti.pendy.dpdns.org/ofiii174/index.m3u8?proxy=true
紓壓雷雨聲,http://mianti.pendy.dpdns.org/ofiii250/index.m3u8?proxy=true
療癒下雨聲,http://mianti.pendy.dpdns.org/ofiii251/index.m3u8?proxy=true
外燒柴火聲,http://mianti.pendy.dpdns.org/ofiii253/index.m3u8?proxy=true
放鬆的爵士午後,http://mianti.pendy.dpdns.org/ofiii252/index.m3u8?proxy=true
夏日陽光海浪聲,http://mianti.pendy.dpdns.org/ofiii254/index.m3u8?proxy=true
向風而行,http://mianti.pendy.dpdns.org/ofiii118/index.m3u8?proxy=true
鄉民大學問,http://mianti.pendy.dpdns.org/ofiii83/index.m3u8?proxy=true
演唱會直擊,http://mianti.pendy.dpdns.org/ofiii91/index.m3u8?proxy=true
野球名人房,http://mianti.pendy.dpdns.org/ofiii84/index.m3u8?proxy=true
新忍者哈特利,http://mianti.pendy.dpdns.org/ofiii184/index.m3u8?proxy=true
一把青,http://mianti.pendy.dpdns.org/ofiii154/index.m3u8?proxy=true
一字千金,http://mianti.pendy.dpdns.org/ofiii142/index.m3u8?proxy=true
一步一腳印 發現新台灣,http://mianti.pendy.dpdns.org/ofiii136/index.m3u8?proxy=true
醫師好辣,http://mianti.pendy.dpdns.org/ofiii128/index.m3u8?proxy=true
月嫂先生,http://mianti.pendy.dpdns.org/ofiii124/index.m3u8?proxy=true
早餐中國,http://mianti.pendy.dpdns.org/ofiii243/index.m3u8?proxy=true
以愛為營,http://mianti.pendy.dpdns.org/ofiii117/index.m3u8?proxy=true
以家人之名,http://mianti.pendy.dpdns.org/ofiii119/index.m3u8?proxy=true
溢遊未盡,http://mianti.pendy.dpdns.org/ofiii240/index.m3u8?proxy=true
溢起趣打卡,http://mianti.pendy.dpdns.org/ofiii244/index.m3u8?proxy=true
銀髮聚樂部,http://mianti.pendy.dpdns.org/ofiii99/index.m3u8?proxy=true
葬送的芙莉蓮,http://mianti.pendy.dpdns.org/ofiii179/index.m3u8?proxy=true
詹姆士出走料理,http://mianti.pendy.dpdns.org/ofiii236/index.m3u8?proxy=true
中天亞洲精采台,http://mianti.pendy.dpdns.org/ofiii36/index.m3u8?proxy=true
中華一番(中文版),http://mianti.pendy.dpdns.org/ofiii168/index.m3u8?proxy=true
Yes娛樂,http://mianti.pendy.dpdns.org/ofiii47/index.m3u8?proxy=true
11點熱吵店,http://mianti.pendy.dpdns.org/ofiii143/index.m3u8?proxy=true
WTO姐妹會,http://mianti.pendy.dpdns.org/ofiii129/index.m3u8?proxy=true
SiCAR愛車酷,http://mianti.pendy.dpdns.org/ofiii216/index.m3u8?proxy=true
ASMR行車紀錄,http://mianti.pendy.dpdns.org/ofiii94/index.m3u8?proxy=true
TVBS食尚玩家,http://mianti.pendy.dpdns.org/ofiii31/index.m3u8?proxy=true
Golden 強片台,http://mianti.pendy.dpdns.org/ofiii70/index.m3u8?proxy=true
Freeman @台灣,http://mianti.pendy.dpdns.org/ofiii95/index.m3u8?proxy=true
JOJO 的奇妙冒險,http://mianti.pendy.dpdns.org/ofiii178/index.m3u8?proxy=true
Focus探索新知台,http://mianti.pendy.dpdns.org/ofiii82/index.m3u8?proxy=true
Focus風采戲劇台,http://mianti.pendy.dpdns.org/ofiii1048/index.m3u8?proxy=true
WIND BREAKER—防風少年,http://mianti.pendy.dpdns.org/ofiii161/index.m3u8?proxy=true
SPY X FAMILY 間諜家家酒,http://mianti.pendy.dpdns.org/ofiii170/index.m3u8?proxy=true
SPY X FAMILY 間諜家家酒(中文版),http://mianti.pendy.dpdns.org/ofiii171/index.m3u8?proxy=true
關於我轉生變成史萊姆這檔事(國),http://mianti.pendy.dpdns.org/ofiii173/index.m3u8?proxy=true
家庭教師HITMAN REBORN!(中文版),http://mianti.pendy.dpdns.org/ofiii175/index.m3u8?proxy=true
擁有超常技能的異世界流浪美食家,http://mianti.pendy.dpdns.org/ofiii160/index.m3u8?proxy=true
無職轉生，到了異世界就拿出真本事,http://mianti.pendy.dpdns.org/ofiii172/index.m3u8?proxy=true
雖然等級只有1級但固有技能是最強的,http://mianti.pendy.dpdns.org/ofiii159/index.m3u8?proxy=true
在異世界獲得超強能力的我，在現實世界照樣無敵～等級提升改變人生命運～,http://mianti.pendy.dpdns.org/ofiii162/index.m3u8?proxy=true

🚀公告通知,#genre#
鑫磊直播,https://txmov2.a.kwimgs.com/bs3/video-hls/5252041701152345508_hlsb.m3u8
永久免费,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
严禁商用,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
仅供测试,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
违者自负,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
方便小白,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
